From,To
A0A0M3F0Q8,eclg:EC036_33680
A0A0M3F0Q8,ecln:ECNIH4_05650
A0A094XZN5,eclg:EC036_08680
A0A094XZN5,ecli:ECNIH5_04410
A0A094XZN5,ecln:ECNIH4_18345
A0A094XHC5,eclg:EC036_40700
A0A094XHC5,ecln:ECNIH4_02275
A0A0P8LC98,eclg:EC036_40530
A0A0P8LC98,ecli:ECNIH5_19925
A0A0P8LC98,ecln:ECNIH4_02360
A0A094YB67,eclg:EC036_40520
A0A094YB67,ecli:ECNIH5_19920
A0A094YB67,ecln:ECNIH4_02365
A0A094ZRG1,eclg:EC036_40500
A0A094ZRG1,ecli:ECNIH5_19910
A0A094ZRG1,ecln:ECNIH4_02375
A0A094ZRC1,eclg:EC036_40480
A0A094ZRC1,ecli:ECNIH5_19890
A0A094ZRC1,ecln:ECNIH4_02395
A0A0W1ZMS0,eclg:EC036_36230
A0A0M2G979,eclg:EC036_29400
A0A0M2G979,ecli:ECNIH5_14080
A0A0P8HRV2,ecli:ECNIH5_22275
A0A126PUC6,eclg:EC036_21030
A0A0P8J6P7,eclg:EC036_39450
A0A0P8J6P7,ecln:ECNIH4_02985
A0A0M7H6M2,eclg:EC036_43090
A0A427KMC6,eclg:EC036_07220
A0A427KMC6,ecln:ECNIH4_19120
A0A0P8L7Q8,eclg:EC036_14430
A0A0P8L7Q8,ecli:ECNIH5_07350
A0A0P8L7Q8,ecln:ECNIH4_15170
Q19KD0,eclg:EC036_19080
Q19KD0,ecln:ECNIH4_12840
A0A094XSL5,eclg:EC036_24340
A0A094XSL5,ecln:ECNIH4_10575
A0A1B3F287,eclg:EC036_26570
A0A0N8LZX8,eclg:EC036_33370
A0A0N8LZX8,ecli:ECNIH5_16085
A0A0N8LZX8,ecln:ECNIH4_06025
A0A4Q8WXZ4,eclg:EC036_09930
A0A4Q8WXZ4,ecln:ECNIH4_17620
A0A0M9I3F1,eclg:EC036_10300
A0A0M7D0F6,eclg:EC036_12710
A0A094XN60,eclg:EC036_44520
A0A094XN60,ecli:ECNIH5_00125
A0A094XN60,ecln:ECNIH4_00125
A0A179PQ44,eclg:EC036_00150
A0A1B3F672,eclg:EC036_41370
A0A1T1G3B9,ecln:ECNIH4_20745
A0A0P8LC45,eclg:EC036_04710
A0A0P8LC45,ecln:ECNIH4_20430
A0A094XRK8,eclg:EC036_19500
A0A0P8ILM5,eclg:EC036_19280
A0A0P8ILM5,ecln:ECNIH4_12770
A0A094X1V9,eclg:EC036_13900
A0A4Q8WQS1,eclg:EC036_12570
A0A4Q8WQS1,ecln:ECNIH4_16055
A0A0N8LZZ0,eclg:EC036_10500
A0A0N8LZZ0,ecln:ECNIH4_17335
A0A094XZ11,eclg:EC036_09790
A0A094XZ11,ecli:ECNIH5_04865
A0A0M7F4J6,eclg:EC036_04880
A0A094YKH0,ecli:ECNIH5_02575
A0A0F1QJ03,eclg:EC036_04720
A0A0F1QJ03,ecli:ECNIH5_02570
A0A097V195,eclg:EC036_36350
A0A097V195,ecln:ECNIH4_04380
A0A4Q8WWA0,eclg:EC036_36730
A0A4Q8WWA0,ecli:ECNIH5_17980
A0A4Q8WWA0,ecln:ECNIH4_04155
A0A330EZS8,eclg:EC036_10370
A0A330EZS8,ecln:ECNIH4_17400
A0A0M9I389,eclg:EC036_10610
A0A0M9I389,ecln:ECNIH4_17280
A0A4Q8WU04,eclg:EC036_35220
A0A4Q8WU04,ecln:ECNIH4_04940
A0A443UCY5,eclg:EC036_35560
A0A443UCY5,ecln:ECNIH4_04770
A0A4V2IFR2,eclg:EC036_36390
A0A4V2IFR2,ecln:ECNIH4_04360
A0A144IE83,eclg:EC036_15640
A0A2T4Y0A2,eclg:EC036_14700
A0A2T4Y0A2,ecln:ECNIH4_15000
A0A157NHM4,eclg:EC036_14550
A0A0P8IYJ9,eclg:EC036_14420
A0A0P8IYJ9,ecln:ECNIH4_15175
A0A5E3W5Q5,eclg:EC036_02810
A0A427KNA1,eclg:EC036_41880
A0A1B3EVY6,eclg:EC036_00500
A0A6L3E853,eclg:EC036_00020
A0A330EGQ7,eclg:EC036_44590
A0A330EGQ7,ecln:ECNIH4_00180
A0A5E3W4R6,eclg:EC036_44580
A0A443U1F4,eclg:EC036_44420
A0A443U1F4,ecln:ECNIH4_00075
A0A0M7G265,eclg:EC036_44400
A0A0M7G7S2,eclg:EC036_31110
A0A0M7G7S2,ecln:ECNIH4_07210
A0A0N8M015,eclg:EC036_27940
A0A0N8M015,ecln:ECNIH4_08480
A0A330EM16,eclg:EC036_27910
A0A0P8MVS3,eclg:EC036_27840
A0A0P8MVS3,ecln:ECNIH4_08530
A0A0P8J5R2,eclg:EC036_27340
A0A0P8J5R2,ecln:ECNIH4_09005
A0A126PME6,eclg:EC036_27200
A0A126PMR9,eclg:EC036_26490
A0A270V3M4,eclg:EC036_26420
A0A270V3M4,ecln:ECNIH4_09565
A0A443UMB6,eclg:EC036_17090
A0A3R9AS24,eclg:EC036_17010
A0A3R9AS24,ecln:ECNIH4_13825
A0A0P8J450,eclg:EC036_16350
A0A0P8J450,ecln:ECNIH4_14185
A0A0P8IP86,eclg:EC036_16170
A0A0P8IP86,ecln:ECNIH4_14270
A0A145FMI2,ecln:ECNIH4_07900
A0A126PM71,eclg:EC036_29740
A0A144DGW2,eclg:EC036_11800
A0A0P8IS43,eclg:EC036_12310
A0A0P8IS43,ecln:ECNIH4_16190
Q84DH5,eclg:EC036_12520
Q84DH5,ecln:ECNIH4_16080
Q84DH3,eclg:EC036_12540
A0A0P8N5G8,eclg:EC036_12580
A0A0P8N5G8,ecln:ECNIH4_16050
A0A6L3ECF3,eclg:EC036_12780
A0A6L3ECF3,ecln:ECNIH4_15925
A0A330EXK9,eclg:EC036_24230
