From,To
F8LH44,ssr:SALIVB_0349
F8LH45,ssr:SALIVB_0350
F8LH47,ssr:SALIVB_0352
F8LH50,ssr:SALIVB_0355
F8LH52,ssr:SALIVB_0357
F8LH56,ssr:SALIVB_0361
F8LH57,ssr:SALIVB_0362
F8LH59,ssr:SALIVB_0364
F8LH60,ssr:SALIVB_0365
F8LH61,ssr:SALIVB_0366
F8LH63,ssr:SALIVB_0375
F8LH65,ssr:SALIVB_0377
F8LH67,ssr:SALIVB_0379
F8LH68,ssr:SALIVB_0380
F8LH69,ssr:SALIVB_0381
F8LH70,ssr:SALIVB_0382
F8LH71,ssr:SALIVB_0383
F8LH72,ssr:SALIVB_0384
F8LH74,ssr:SALIVB_0386
F8LH84,ssr:SALIVB_0396
F8LH85,ssr:SALIVB_0397
F8LH88,ssr:SALIVB_0400
F8LH90,ssr:SALIVB_0402
F8LH91,ssr:SALIVB_0403
F8LH93,ssr:SALIVB_0405
F8LH94,ssr:SALIVB_0406
F8LH95,ssr:SALIVB_0407
F8LH96,ssr:SALIVB_0408
F8LH97,ssr:SALIVB_0409
F8LH98,ssr:SALIVB_0410
F8LH99,ssr:SALIVB_0411
F8LHA2,ssr:SALIVB_0414
F8LHA4,ssr:SALIVB_0416
F8LHA5,ssr:SALIVB_0417
F8LHA6,ssr:SALIVB_0418
F8LHA9,ssr:SALIVB_0421
F8LHB0,ssr:SALIVB_0422
F8LHB1,ssr:SALIVB_0423
F8LHB4,ssr:SALIVB_0426
F8LHB6,ssr:SALIVB_0428
F8LHB7,ssr:SALIVB_0429
F8LHB8,ssr:SALIVB_0430
F8LHB9,ssr:SALIVB_0431
F8LHC0,ssr:SALIVB_0432
F8LHC1,ssr:SALIVB_0433
F8LHC6,ssr:SALIVB_0438
F8LHC7,ssr:SALIVB_0439
F8LHC9,ssr:SALIVB_0441
F8LHD0,ssr:SALIVB_0442
F8LHD1,ssr:SALIVB_0443
F8LHD5,ssr:SALIVB_0447
F8LHD6,ssr:SALIVB_0448
F8LHD9,ssr:SALIVB_0452
F8LHE0,ssr:SALIVB_0453
F8LHE1,ssr:SALIVB_0454
F8LHE2,ssr:SALIVB_0455
F8LHE5,ssr:SALIVB_0458
F8LHE6,ssr:SALIVB_0459
F8LHF1,ssr:SALIVB_0464
F8LHF9,ssr:SALIVB_0473
F8LHG0,ssr:SALIVB_0474
F8LHG1,ssr:SALIVB_0475
F8LHG3,ssr:SALIVB_0477
F8LHG6,ssr:SALIVB_0480
F8LHG7,ssr:SALIVB_0481
F8LHG8,ssr:SALIVB_0482
F8LHG9,ssr:SALIVB_0483
F8LHH0,ssr:SALIVB_0484
F8LHH1,ssr:SALIVB_0485
F8LHH2,ssr:SALIVB_0486
F8LHH3,ssr:SALIVB_0487
F8LHH4,ssr:SALIVB_0488
F8LHH5,ssr:SALIVB_0489
F8LHH8,ssr:SALIVB_0492
F8LHH9,ssr:SALIVB_0493
F8LHI0,ssr:SALIVB_0494
F8LHI2,ssr:SALIVB_0496
F8LHI3,ssr:SALIVB_0497
F8LHI4,ssr:SALIVB_0498
F8LHI6,ssr:SALIVB_0500
F8LHI9,ssr:SALIVB_0503
F8LHJ0,ssr:SALIVB_0504
F8LHJ1,ssr:SALIVB_0505
F8LHJ3,ssr:SALIVB_0507
F8LHJ5,ssr:SALIVB_0510
F8LHJ6,ssr:SALIVB_0511
F8LHK2,ssr:SALIVB_0517
F8LHK8,ssr:SALIVB_0523
F8LHK9,ssr:SALIVB_0524
F8LHL3,ssr:SALIVB_0528
F8LHL6,ssr:SALIVB_0531
F8LHL7,ssr:SALIVB_0532
F8LHL9,ssr:SALIVB_0534
F8LHM0,ssr:SALIVB_0535
F8LHM3,ssr:SALIVB_0538
F8LHM4,ssr:SALIVB_0539
F8LHM6,ssr:SALIVB_0541
F8LHM7,ssr:SALIVB_0542
F8LHN1,ssr:SALIVB_0546
F8LHN3,ssr:SALIVB_0548
F8LHN4,ssr:SALIVB_0549
F8LHN5,ssr:SALIVB_0550
F8LHN6,ssr:SALIVB_0551
F8LHN8,ssr:SALIVB_0553
F8LHN9,ssr:SALIVB_0554
F8LHP0,ssr:SALIVB_0555
F8LHP1,ssr:SALIVB_0556
F8LHP2,ssr:SALIVB_0557
F8LHP4,ssr:SALIVB_0559
F8LHP5,ssr:SALIVB_0560
F8LHP6,ssr:SALIVB_0561
F8LHP7,ssr:SALIVB_0562
F8LHP9,ssr:SALIVB_0564
F8LHQ0,ssr:SALIVB_0565
F8LHQ1,ssr:SALIVB_0566
F8LHQ2,ssr:SALIVB_0567
F8LHQ3,ssr:SALIVB_0568
F8LHQ5,ssr:SALIVB_0570
F8LHQ7,ssr:SALIVB_0572
F8LHR0,ssr:SALIVB_0575
F8LHR1,ssr:SALIVB_0576
F8LHR2,ssr:SALIVB_0577
F8LHR4,ssr:SALIVB_0579
F8LHR5,ssr:SALIVB_0580
F8LHR7,ssr:SALIVB_0582
F8LHR9,ssr:SALIVB_0584
F8LHS1,ssr:SALIVB_0586
F8LHS2,ssr:SALIVB_0587
F8LHS4,ssr:SALIVB_0591
F8LHS6,ssr:SALIVB_0593
F8LHS7,ssr:SALIVB_0594
F8LHS8,ssr:SALIVB_0595
F8LHT0,ssr:SALIVB_0597
F8LHT1,ssr:SALIVB_0598
F8LHT2,ssr:SALIVB_0599
F8LHT3,ssr:SALIVB_0600
F8LHT4,ssr:SALIVB_0601
F8LHT5,ssr:SALIVB_0602
F8LHT6,ssr:SALIVB_0603
F8LHT7,ssr:SALIVB_0604
F8LHT8,ssr:SALIVB_0605
F8LHT9,ssr:SALIVB_0606
F8LHU0,ssr:SALIVB_0607
F8LHU1,ssr:SALIVB_0608
F8LHU2,ssr:SALIVB_0611
F8LHU3,ssr:SALIVB_0612
F8LHU4,ssr:SALIVB_0614
F8LHU5,ssr:SALIVB_0615
F8LHU6,ssr:SALIVB_0616
F8LHU7,ssr:SALIVB_0617
F8LHV1,ssr:SALIVB_0621
F8LHV2,ssr:SALIVB_0622
F8LHV3,ssr:SALIVB_0623
F8LHV4,ssr:SALIVB_0624
F8LHV5,ssr:SALIVB_0625
F8LHV6,ssr:SALIVB_0626
F8LHV7,ssr:SALIVB_0627
F8LHV8,ssr:SALIVB_0628
F8LHV9,ssr:SALIVB_0629
F8LHW0,ssr:SALIVB_0630
F8LHW1,ssr:SALIVB_0631
F8LHW2,ssr:SALIVB_0632
F8LHW4,ssr:SALIVB_0634
F8LHW5,ssr:SALIVB_0635
F8LHX1,ssr:SALIVB_0641
F8LHX3,ssr:SALIVB_0643
F8LHX4,ssr:SALIVB_0644
F8LHX6,ssr:SALIVB_0646
F8LHX7,ssr:SALIVB_0647
F8LHX9,ssr:SALIVB_0649
F8LHY0,ssr:SALIVB_0650
F8LHY1,ssr:SALIVB_0651
F8LHY2,ssr:SALIVB_0652
F8LHY3,ssr:SALIVB_0653
F8LHY4,ssr:SALIVB_0654
F8LHY6,ssr:SALIVB_0656
F8LHY7,ssr:SALIVB_0657
F8LHY8,ssr:SALIVB_0658
F8LHZ0,ssr:SALIVB_0660
F8LHZ1,ssr:SALIVB_0661
F8LHZ2,ssr:SALIVB_0662
F8LHZ9,ssr:SALIVB_0670
F8LI00,ssr:SALIVB_0671
F8LI01,ssr:SALIVB_0672
F8LI02,ssr:SALIVB_0673
F8LI04,ssr:SALIVB_0675
F8LI05,ssr:SALIVB_0676
F8LI07,ssr:SALIVB_0678
F8LI15,ssr:SALIVB_0686
F8LI16,ssr:SALIVB_0687
F8LI18,ssr:SALIVB_0689
F8LI19,ssr:SALIVB_0690
F8LI21,ssr:SALIVB_0692
F8LI22,ssr:SALIVB_0693
F8LI25,ssr:SALIVB_0696
F8LI26,ssr:SALIVB_0697
F8LI27,ssr:SALIVB_0699
F8LI28,ssr:SALIVB_0700
F8LI29,ssr:SALIVB_0701
F8LI30,ssr:SALIVB_0702
F8LI34,ssr:SALIVB_0706
F8LI35,ssr:SALIVB_0707
F8LI36,ssr:SALIVB_0708
F8LI37,ssr:SALIVB_0709
F8LI38,ssr:SALIVB_0710
F8LI39,ssr:SALIVB_0711
F8LI42,ssr:SALIVB_0714
F8LI43,ssr:SALIVB_0715
F8LI44,ssr:SALIVB_0716
F8LI46,ssr:SALIVB_0718
F8LI47,ssr:SALIVB_0719
F8LI48,ssr:SALIVB_0720
F8LI49,ssr:SALIVB_0721
F8LI52,ssr:SALIVB_0724
F8LI53,ssr:SALIVB_0725
F8LI54,ssr:SALIVB_0726
F8LI55,ssr:SALIVB_0727
F8LI56,ssr:SALIVB_0728
F8LI57,ssr:SALIVB_0729
F8LI58,ssr:SALIVB_0730
F8LI59,ssr:SALIVB_0731
F8LI60,ssr:SALIVB_0732
F8LI61,ssr:SALIVB_0733
F8LI62,ssr:SALIVB_0734
F8LI65,ssr:SALIVB_0737
F8LI66,ssr:SALIVB_0738
F8LI67,ssr:SALIVB_0739
F8LI68,ssr:SALIVB_0740
F8LI70,ssr:SALIVB_0742
F8LI71,ssr:SALIVB_0743
F8LI72,ssr:SALIVB_0744
F8LI73,ssr:SALIVB_0745
F8LI74,ssr:SALIVB_0746
F8LI75,ssr:SALIVB_0747
F8LI77,ssr:SALIVB_0749
F8LI78,ssr:SALIVB_0750
F8LI79,ssr:SALIVB_0751
F8LI80,ssr:SALIVB_0752
F8LI81,ssr:SALIVB_0753
F8LI82,ssr:SALIVB_0754
F8LI85,ssr:SALIVB_0757
F8LI86,ssr:SALIVB_0758
F8LI87,ssr:SALIVB_0759
F8LI89,ssr:SALIVB_0761
F8LI90,ssr:SALIVB_0762
F8LI93,ssr:SALIVB_0765
F8LI94,ssr:SALIVB_0766
F8LI95,ssr:SALIVB_0768
F8LI97,ssr:SALIVB_0771
F8LI98,ssr:SALIVB_0772
F8LIA1,ssr:SALIVB_0775
F8LIA2,ssr:SALIVB_0776
F8LIA3,ssr:SALIVB_0777
F8LIA4,ssr:SALIVB_0778
F8LIA5,ssr:SALIVB_0779
F8LIA6,ssr:SALIVB_0780
F8LIA8,ssr:SALIVB_0782
F8LIA9,ssr:SALIVB_0783
F8LIB0,ssr:SALIVB_0784
F8LIB1,ssr:SALIVB_0785
F8LIB2,ssr:SALIVB_0786
F8LIB3,ssr:SALIVB_0787
F8LIB4,ssr:SALIVB_0788
F8LIB7,ssr:SALIVB_0792
F8LIB8,ssr:SALIVB_0793
F8LIC0,ssr:SALIVB_0796
F8LIC1,ssr:SALIVB_0797
F8LIC2,ssr:SALIVB_0798
F8LIC3,ssr:SALIVB_0799
F8LIC5,ssr:SALIVB_0801
F8LIC7,ssr:SALIVB_0803
F8LIC8,ssr:SALIVB_0804
F8LIC9,ssr:SALIVB_0805
F8LID0,ssr:SALIVB_0806
F8LID1,ssr:SALIVB_0807
F8LID3,ssr:SALIVB_0809
F8LID4,ssr:SALIVB_0810
F8LID5,ssr:SALIVB_0811
F8LID7,ssr:SALIVB_0813
F8LID8,ssr:SALIVB_0814
F8LID9,ssr:SALIVB_0815
F8LIE1,ssr:SALIVB_0817
F8LIE2,ssr:SALIVB_0818
F8LIE3,ssr:SALIVB_0819
F8LIE4,ssr:SALIVB_0820
F8LIE5,ssr:SALIVB_0821
F8LIE7,ssr:SALIVB_0823
F8LIF1,ssr:SALIVB_0827
F8LIF2,ssr:SALIVB_0828
F8LIF5,ssr:SALIVB_0831
F8LIF6,ssr:SALIVB_0832
F8LIF7,ssr:SALIVB_0833
F8LIF8,ssr:SALIVB_0834
F8LIF9,ssr:SALIVB_0835
F8LIG1,ssr:SALIVB_0837
F8LIG3,ssr:SALIVB_0839
F8LIG7,ssr:SALIVB_0843
F8LIG8,ssr:SALIVB_0844
F8LIG9,ssr:SALIVB_0845
F8LIH0,ssr:SALIVB_0846
F8LIH2,ssr:SALIVB_0848
F8LIH3,ssr:SALIVB_0849
F8LIH4,ssr:SALIVB_0850
F8LIH6,ssr:SALIVB_0852
F8LIH7,ssr:SALIVB_0853
F8LIH8,ssr:SALIVB_0854
F8LIH9,ssr:SALIVB_0855
F8LII0,ssr:SALIVB_0856
F8LII1,ssr:SALIVB_0857
F8LII2,ssr:SALIVB_0858
F8LII3,ssr:SALIVB_0859
F8LII4,ssr:SALIVB_0860
F8LII5,ssr:SALIVB_0861
F8LII7,ssr:SALIVB_0863
F8LII8,ssr:SALIVB_0864
F8LII9,ssr:SALIVB_0865
F8LIJ0,ssr:SALIVB_0866
F8LIJ1,ssr:SALIVB_0867
F8LIJ2,ssr:SALIVB_0868
F8LIJ3,ssr:SALIVB_0869
F8LIJ4,ssr:SALIVB_0870
F8LIJ5,ssr:SALIVB_0871
F8LIJ6,ssr:SALIVB_0872
F8LIJ7,ssr:SALIVB_0873
F8LIJ9,ssr:SALIVB_0876
F8LIK1,ssr:SALIVB_0878
F8LIK2,ssr:SALIVB_0879
F8LIK5,ssr:SALIVB_0882
F8LIK6,ssr:SALIVB_0883
F8LIK8,ssr:SALIVB_0885
F8LIK9,ssr:SALIVB_0886
F8LIL0,ssr:SALIVB_0887
F8LIL3,ssr:SALIVB_0890
F8LIL4,ssr:SALIVB_0891
F8LIL7,ssr:SALIVB_0894
F8LIL8,ssr:SALIVB_0895
F8LIL9,ssr:SALIVB_0896
F8LIM1,ssr:SALIVB_0898
F8LIM4,ssr:SALIVB_0901
F8LIM5,ssr:SALIVB_0902
F8LIM6,ssr:SALIVB_0903
F8LIM7,ssr:SALIVB_0904
F8LIM8,ssr:SALIVB_0905
F8LIN2,ssr:SALIVB_0910
F8LIN3,ssr:SALIVB_0911
F8LIN4,ssr:SALIVB_0912
F8LIN5,ssr:SALIVB_0913
F8LIN6,ssr:SALIVB_0914
F8LIP2,ssr:SALIVB_0920
F8LIP3,ssr:SALIVB_0921
F8LIP4,ssr:SALIVB_0922
F8LIP5,ssr:SALIVB_0923
F8LIP6,ssr:SALIVB_0924
F8LIP8,ssr:SALIVB_0926
F8LIP9,ssr:SALIVB_0927
F8LIQ5,ssr:SALIVB_0933
F8LIQ9,ssr:SALIVB_0938
F8LIR0,ssr:SALIVB_0939
F8LIR1,ssr:SALIVB_0940
F8LIR5,ssr:SALIVB_0944
F8LIR9,ssr:SALIVB_0948
F8LIS2,ssr:SALIVB_0951
F8LIS3,ssr:SALIVB_0952
F8LIS5,ssr:SALIVB_0954
F8LIS9,ssr:SALIVB_0958
F8LIT0,ssr:SALIVB_0959
F8LIT1,ssr:SALIVB_0960
F8LIT2,ssr:SALIVB_0961
F8LIT3,ssr:SALIVB_0962
F8LIT4,ssr:SALIVB_0963
F8LIT8,ssr:SALIVB_0967
F8LIT9,ssr:SALIVB_0968
F8LIU0,ssr:SALIVB_0969
F8LIU1,ssr:SALIVB_0970
F8LIU2,ssr:SALIVB_0971
F8LIU4,ssr:SALIVB_0973
F8LIU5,ssr:SALIVB_0974
F8LIU6,ssr:SALIVB_0975
F8LIU7,ssr:SALIVB_0976
F8LIU8,ssr:SALIVB_0977
F8LIV1,ssr:SALIVB_0980
F8LIV2,ssr:SALIVB_0981
F8LIV3,ssr:SALIVB_0982
F8LIV4,ssr:SALIVB_0983
F8LIV5,ssr:SALIVB_0984
F8LIV6,ssr:SALIVB_0986
F8LIV7,ssr:SALIVB_0987
F8LIW0,ssr:SALIVB_0990
F8LIW1,ssr:SALIVB_0991
F8LIW5,ssr:SALIVB_0995
F8LIW6,ssr:SALIVB_0996
F8LIW7,ssr:SALIVB_0997
F8LIW8,ssr:SALIVB_0998
F8LIX0,ssr:SALIVB_1000
F8LIX1,ssr:SALIVB_1001
F8LIX4,ssr:SALIVB_1004
F8LIX6,ssr:SALIVB_1006
F8LIX7,ssr:SALIVB_1007
F8LIX8,ssr:SALIVB_1008
F8LIY0,ssr:SALIVB_1010
F8LIY1,ssr:SALIVB_1011
F8LIY3,ssr:SALIVB_1013
F8LIY4,ssr:SALIVB_1014
F8LIY5,ssr:SALIVB_1015
F8LIY6,ssr:SALIVB_1016
F8LIY8,ssr:SALIVB_1018
F8LIZ0,ssr:SALIVB_1021
F8LIZ1,ssr:SALIVB_1022
F8LIZ3,ssr:SALIVB_1024
F8LIZ4,ssr:SALIVB_1025
F8LIZ5,ssr:SALIVB_1026
F8LIZ9,ssr:SALIVB_1030
F8LJ00,ssr:SALIVB_1031
F8LJ02,ssr:SALIVB_1033
F8LJ04,ssr:SALIVB_1035
F8LJ05,ssr:SALIVB_1036
F8LJ06,ssr:SALIVB_1037
F8LJ07,ssr:SALIVB_1038
F8LJ10,ssr:SALIVB_1041
F8LJ11,ssr:SALIVB_1042
F8LJ14,ssr:SALIVB_1045
F8LJ15,ssr:SALIVB_1046
F8LJ16,ssr:SALIVB_1047
F8LJ19,ssr:SALIVB_1050
F8LJ20,ssr:SALIVB_1051
F8LJ24,ssr:SALIVB_1055
F8LJ26,ssr:SALIVB_1057
F8LJ27,ssr:SALIVB_1058
F8LJ28,ssr:SALIVB_1059
F8LJ29,ssr:SALIVB_1060
F8LJ30,ssr:SALIVB_1061
F8LJ31,ssr:SALIVB_1062
F8LJ32,ssr:SALIVB_1063
F8LJ36,ssr:SALIVB_1067
F8LJ38,ssr:SALIVB_1070
F8LJ39,ssr:SALIVB_1071
F8LJ40,ssr:SALIVB_1072
F8LJ42,ssr:SALIVB_1074
F8LJ43,ssr:SALIVB_1075
F8LJ44,ssr:SALIVB_1076
F8LJ45,ssr:SALIVB_1077
F8LJ47,ssr:SALIVB_1079
F8LJ48,ssr:SALIVB_1080
F8LJ49,ssr:SALIVB_1081
F8LJ50,ssr:SALIVB_1082
F8LJ51,ssr:SALIVB_1083
F8LJ55,ssr:SALIVB_1087
F8LJ56,ssr:SALIVB_1088
F8LJ57,ssr:SALIVB_1089
F8LJ58,ssr:SALIVB_1090
F8LJ59,ssr:SALIVB_1091
F8LJ60,ssr:SALIVB_1092
F8LJ61,ssr:SALIVB_1093
F8LJ62,ssr:SALIVB_1094
F8LJ64,ssr:SALIVB_1096
F8LJ66,ssr:SALIVB_1098
F8LJ69,ssr:SALIVB_1101
F8LJ70,ssr:SALIVB_1102
F8LJ71,ssr:SALIVB_1103
F8LJ73,ssr:SALIVB_1105
F8LJ74,ssr:SALIVB_1106
F8LJ76,ssr:SALIVB_1108
F8LJ77,ssr:SALIVB_1109
F8LJ78,ssr:SALIVB_1110
F8LJ80,ssr:SALIVB_1113
F8LJ83,ssr:SALIVB_1116
F8LJ88,ssr:SALIVB_1121
F8LJ89,ssr:SALIVB_1122
F8LJ90,ssr:SALIVB_1123
F8LJ91,ssr:SALIVB_1124
F8LJ92,ssr:SALIVB_1125
F8LJ96,ssr:SALIVB_1129
F8LJ97,ssr:SALIVB_1130
F8LJ99,ssr:SALIVB_1133
F8LJA0,ssr:SALIVB_1134
F8LJA1,ssr:SALIVB_1135
F8LJA2,ssr:SALIVB_1136
F8LJA4,ssr:SALIVB_1138
F8LJA8,ssr:SALIVB_1142
F8LJA8,ssr:SALIVB_1786
F8LJA9,ssr:SALIVB_1144
F8LJB0,ssr:SALIVB_1145
F8LJB1,ssr:SALIVB_1146
F8LJB4,ssr:SALIVB_1149
F8LJB7,ssr:SALIVB_1152
F8LJB8,ssr:SALIVB_1153
F8LJB9,ssr:SALIVB_1154
F8LJC0,ssr:SALIVB_1155
F8LJC1,ssr:SALIVB_1156
F8LJC5,ssr:SALIVB_1160
F8LJC7,ssr:SALIVB_1162
F8LJC8,ssr:SALIVB_1163
F8LJC9,ssr:SALIVB_1164
F8LJD0,ssr:SALIVB_1165
F8LJD1,ssr:SALIVB_1166
F8LJD2,ssr:SALIVB_1167
F8LJD5,ssr:SALIVB_1171
F8LJE0,ssr:SALIVB_1177
F8LJE1,ssr:SALIVB_1178
F8LJE2,ssr:SALIVB_1179
F8LJE4,ssr:SALIVB_1181
F8LJE6,ssr:SALIVB_1183
F8LJE8,ssr:SALIVB_1185
F8LJF0,ssr:SALIVB_1187
F8LJF1,ssr:SALIVB_1188
F8LJF4,ssr:SALIVB_1192
F8LJF5,ssr:SALIVB_1193
F8LJF6,ssr:SALIVB_1194
F8LJF7,ssr:SALIVB_1195
F8LJF8,ssr:SALIVB_1196
F8LJF9,ssr:SALIVB_1197
F8LJG0,ssr:SALIVB_1198
F8LJG5,ssr:SALIVB_1203
F8LJG7,ssr:SALIVB_1205
F8LJG8,ssr:SALIVB_1206
F8LJG9,ssr:SALIVB_1207
F8LJH0,ssr:SALIVB_1208
F8LJH1,ssr:SALIVB_1209
F8LJH2,ssr:SALIVB_1210
F8LJH3,ssr:SALIVB_1211
F8LJH5,ssr:SALIVB_1213
F8LJH6,ssr:SALIVB_1214
F8LJH7,ssr:SALIVB_1215
F8LJH9,ssr:SALIVB_1217
F8LJI0,ssr:SALIVB_1218
F8LJI1,ssr:SALIVB_1219
F8LJI2,ssr:SALIVB_1220
F8LJI3,ssr:SALIVB_1221
F8LJI4,ssr:SALIVB_1222
F8LJI5,ssr:SALIVB_1223
F8LJI7,ssr:SALIVB_1225
F8LJI9,ssr:SALIVB_1227
F8LJJ0,ssr:SALIVB_1228
F8LJJ1,ssr:SALIVB_1229
F8LJJ3,ssr:SALIVB_1232
F8LJJ4,ssr:SALIVB_1233
F8LJJ7,ssr:SALIVB_1236
F8LJJ9,ssr:SALIVB_1238
F8LJK3,ssr:SALIVB_1242
F8LJK6,ssr:SALIVB_1245
F8LJK8,ssr:SALIVB_1247
F8LJL1,ssr:SALIVB_1250
F8LJL2,ssr:SALIVB_1251
F8LJL3,ssr:SALIVB_1252
F8LJL4,ssr:SALIVB_1253
F8LJL5,ssr:SALIVB_1254
F8LJL6,ssr:SALIVB_1255
F8LJL9,ssr:SALIVB_1258
F8LJM1,ssr:SALIVB_1260
F8LJM2,ssr:SALIVB_1261
F8LJM5,ssr:SALIVB_1264
F8LJM6,ssr:SALIVB_1265
F8LJM7,ssr:SALIVB_1266
F8LJM8,ssr:SALIVB_1267
F8LJM9,ssr:SALIVB_1269
F8LJN0,ssr:SALIVB_1270
F8LJN1,ssr:SALIVB_1271
F8LJN3,ssr:SALIVB_1274
F8LJN4,ssr:SALIVB_1275
F8LJN6,ssr:SALIVB_1277
F8LJN7,ssr:SALIVB_1278
F8LJN8,ssr:SALIVB_1279
F8LJN9,ssr:SALIVB_1280
F8LJP3,ssr:SALIVB_1284
F8LJP5,ssr:SALIVB_1286
F8LJP7,ssr:SALIVB_1288
F8LJP9,ssr:SALIVB_1290
F8LJQ0,ssr:SALIVB_1291
F8LJQ1,ssr:SALIVB_1292
F8LJQ3,ssr:SALIVB_1294
F8LJQ5,ssr:SALIVB_1296
F8LJQ9,ssr:SALIVB_1300
F8LJR0,ssr:SALIVB_1301
F8LJR1,ssr:SALIVB_1302
F8LJR4,ssr:SALIVB_1305
F8LJR7,ssr:SALIVB_1308
F8LJR9,ssr:SALIVB_1310
F8LJS1,ssr:SALIVB_1312
F8LJS2,ssr:SALIVB_1313
F8LJS4,ssr:SALIVB_1315
F8LJS5,ssr:SALIVB_1316
F8LJS8,ssr:SALIVB_1319
F8LJS9,ssr:SALIVB_1320
F8LJT0,ssr:SALIVB_1321
F8LJT1,ssr:SALIVB_1322
F8LJT3,ssr:SALIVB_1324
F8LJT4,ssr:SALIVB_1325
F8LJT5,ssr:SALIVB_1326
F8LJT6,ssr:SALIVB_1327
F8LJT9,ssr:SALIVB_1330
F8LJU0,ssr:SALIVB_1331
F8LJU1,ssr:SALIVB_1332
F8LJU2,ssr:SALIVB_1333
F8LJU3,ssr:SALIVB_1334
F8LJU4,ssr:SALIVB_1335
F8LJU6,ssr:SALIVB_1337
F8LJU7,ssr:SALIVB_1338
F8LJU8,ssr:SALIVB_1339
F8LJV2,ssr:SALIVB_1343
F8LJV3,ssr:SALIVB_1344
F8LJV4,ssr:SALIVB_1345
F8LJV5,ssr:SALIVB_1346
F8LJV7,ssr:SALIVB_1348
F8LJV8,ssr:SALIVB_1349
F8LJV9,ssr:SALIVB_1350
F8LJW0,ssr:SALIVB_1352
F8LJW2,ssr:SALIVB_1354
F8LJW3,ssr:SALIVB_1355
F8LJW4,ssr:SALIVB_1356
F8LJW5,ssr:SALIVB_1357
F8LJW8,ssr:SALIVB_1360
F8LJX3,ssr:SALIVB_1365
F8LJX5,ssr:SALIVB_1367
F8LJX6,ssr:SALIVB_1368
F8LJX8,ssr:SALIVB_1370
F8LJX9,ssr:SALIVB_1371
F8LJY1,ssr:SALIVB_1373
F8LJY2,ssr:SALIVB_1374
F8LJY3,ssr:SALIVB_1375
F8LJY4,ssr:SALIVB_1376
F8LJY5,ssr:SALIVB_1377
F8LJY7,ssr:SALIVB_1379
F8LJY8,ssr:SALIVB_1380
F8LJY9,ssr:SALIVB_1381
F8LJZ0,ssr:SALIVB_1382
F8LJZ1,ssr:SALIVB_1383
F8LJZ2,ssr:SALIVB_1384
F8LJZ3,ssr:SALIVB_1385
F8LJZ4,ssr:SALIVB_1386
F8LJZ5,ssr:SALIVB_1387
F8LJZ7,ssr:SALIVB_1389
F8LJZ8,ssr:SALIVB_1390
F8LK00,ssr:SALIVB_1392
F8LK01,ssr:SALIVB_1393
F8LK02,ssr:SALIVB_1394
F8LK03,ssr:SALIVB_1395
F8LK06,ssr:SALIVB_1398
F8LK07,ssr:SALIVB_1399
F8LK08,ssr:SALIVB_1400
F8LK09,ssr:SALIVB_1401
F8LK10,ssr:SALIVB_1402
F8LK11,ssr:SALIVB_1403
F8LK12,ssr:SALIVB_1404
F8LK13,ssr:SALIVB_1405
F8LK14,ssr:SALIVB_1406
F8LK15,ssr:SALIVB_1407
F8LK16,ssr:SALIVB_1408
F8LK17,ssr:SALIVB_1409
F8LK18,ssr:SALIVB_1410
F8LK19,ssr:SALIVB_1411
F8LK20,ssr:SALIVB_1412
F8LK21,ssr:SALIVB_1413
F8LK23,ssr:SALIVB_1415
F8LK25,ssr:SALIVB_1417
F8LK26,ssr:SALIVB_1418
F8LK27,ssr:SALIVB_1419
F8LK29,ssr:SALIVB_1421
F8LK31,ssr:SALIVB_1424
F8LK33,ssr:SALIVB_1426
F8LK34,ssr:SALIVB_1427
F8LK35,ssr:SALIVB_1428
F8LK36,ssr:SALIVB_1429
F8LK37,ssr:SALIVB_1430
F8LK38,ssr:SALIVB_1431
F8LK39,ssr:SALIVB_1432
F8LK45,ssr:SALIVB_1439
F8LK46,ssr:SALIVB_1440
F8LK47,ssr:SALIVB_1441
F8LK48,ssr:SALIVB_1442
F8LK49,ssr:SALIVB_1444
F8LK51,ssr:SALIVB_1446
F8LK53,ssr:SALIVB_1448
F8LK55,ssr:SALIVB_1450
F8LK56,ssr:SALIVB_1451
F8LK57,ssr:SALIVB_1452
F8LK58,ssr:SALIVB_1453
F8LK62,ssr:SALIVB_1457
F8LK63,ssr:SALIVB_1458
F8LK64,ssr:SALIVB_1459
F8LK66,ssr:SALIVB_1461
F8LK68,ssr:SALIVB_1463
F8LK70,ssr:SALIVB_1465
F8LK73,ssr:SALIVB_1468
F8LK74,ssr:SALIVB_1469
F8LK75,ssr:SALIVB_1470
F8LK77,ssr:SALIVB_1472
F8LK78,ssr:SALIVB_1473
F8LK80,ssr:SALIVB_1477
F8LK82,ssr:SALIVB_1479
F8LK83,ssr:SALIVB_1480
F8LK85,ssr:SALIVB_1482
F8LK86,ssr:SALIVB_1483
F8LK87,ssr:SALIVB_1484
F8LK88,ssr:SALIVB_1485
F8LK89,ssr:SALIVB_1486
F8LK90,ssr:SALIVB_1487
F8LK95,ssr:SALIVB_1494
F8LK96,ssr:SALIVB_1495
F8LK98,ssr:SALIVB_1497
F8LK99,ssr:SALIVB_1498
F8LKA0,ssr:SALIVB_1499
F8LKA1,ssr:SALIVB_1500
F8LKA5,ssr:SALIVB_1504
F8LKA9,ssr:SALIVB_1508
F8LKB0,ssr:SALIVB_1509
F8LKB1,ssr:SALIVB_1510
