"","x"
"651","NP_415240.1"
"652","NP_415241.1"
"653","NP_415242.1"
"654","NP_415243.4"
"655","NP_415244.4"
"656","NP_415245.1"
"657","NP_415246.2"
"658","NP_415247.1"
"659","NP_415248.1"
"660","NP_415249.1"
"661","NP_415250.1"
"662","NP_415251.1"
"663","NP_415252.1"
"664","NP_415254.1"
"665","NP_415255.1"
"666","NP_415256.1"
"667","NP_415257.1"
"668","NP_415258.1"
"669","NP_415259.1"
"670","NP_415260.1"
"671","NP_415261.2"
"672","NP_415262.1"
"673","NP_415263.1"
"674","NP_415264.1"
"675","NP_415265.1"
"676","NP_415266.1"
"677","NP_415267.1"
"678","NP_415268.1"
"679","NP_415269.1"
"680","NP_415270.1"
"681","NP_415271.1"
"682","NP_415272.1"
"683","NP_415273.1"
"684","NP_415274.1"
"685","NP_415275.1"
"686","NP_415276.1"
"687","NP_415277.1"
"688","NP_415278.1"
"689","NP_415279.1"
"690","NP_415280.3"
"691","NP_415281.1"
"692","NP_415282.1"
"693","NP_415283.1"
"694","NP_415284.1"
"695","NP_415285.1"
"696","NP_415286.1"
"697","NP_415287.1"
"698","NP_415288.1"
"699","NP_415289.4"
"700","NP_415290.1"
"701","NP_415291.1"
"702","NP_415292.2"
"703","NP_415293.1"
"704","NP_415294.1"
"705","NP_415295.1"
"706","NP_415296.1"
"707","NP_415297.1"
"708","NP_415298.1"
"709","NP_415299.1"
"710","NP_415300.1"
"711","NP_415301.1"
"712","NP_415302.1"
"713","NP_415303.1"
"714","NP_415304.1"
"715","NP_415305.1"
"716","NP_415306.1"
"717","NP_415307.1"
"718","NP_415308.1"
"719","NP_415309.1"
"720","NP_415310.1"
"721","NP_415311.1"
"722","NP_415312.1"
"723","NP_415313.1"
"724","NP_415314.1"
"725","NP_415315.4"
"726","NP_415316.1"
"727","NP_415317.4"
"728","NP_415318.1"
"729","NP_415319.1"
"730","NP_415320.1"
"731","NP_415321.1"
"732","NP_415322.1"
"733","NP_415323.1"
"734","NP_415324.1"
"735","NP_415325.4"
"736","NP_415326.1"
"737","NP_415327.2"
"738","NP_415328.4"
"739","NP_415329.4"
"740","NP_415330.1"
"741","NP_415331.1"
"742","NP_415332.1"
"743","NP_415333.1"
"744","NP_415334.1"
"745","NP_415335.1"
"746","NP_415336.1"
"747","NP_415338.1"
"748","NP_415339.1"
"749","NP_415340.1"
"750","NP_415341.1"
"751","NP_415342.1"
"752","NP_415343.1"
"753","NP_415344.1"
"754","NP_415345.2"
"755","NP_415346.4"
"756","NP_415347.1"
"757","NP_415348.1"
"758","NP_415349.1"
"759","NP_415350.2"
"760","NP_415351.1"
"761","NP_415352.1"
"762","NP_415353.1"
"763","NP_415354.1"
"764","NP_415355.1"
"765","NP_415356.1"
"766","NP_415357.1"
"767","NP_415358.1"
"768","NP_415359.4"
"769","NP_415360.1"
"770","NP_415361.1"
"771","NP_415362.1"
"772","NP_415363.1"
"773","NP_415364.1"
"774","NP_415365.4"
"775","NP_415366.1"
"776","NP_415367.1"
"777","NP_415368.1"
"778","NP_415369.1"
"779","NP_415370.1"
"780","NP_415371.1"
"781","NP_415372.1"
"782","NP_415373.1"
"783","NP_415374.1"
"784","NP_415375.1"
"785","NP_415376.4"
"786","NP_415377.1"
"787","NP_415378.1"
"788","NP_415379.1"
"789","NP_415380.1"
"790","NP_415381.1"
"791","NP_415382.1"
"792","NP_415383.1"
"793","NP_415384.1"
"794","NP_415385.1"
"795","NP_415386.1"
"796","NP_415387.1"
"797","NP_415388.1"
"798","NP_415389.2"
"799","NP_415390.4"
"800","NP_415391.1"
"801","NP_415392.1"
"802","NP_415393.1"
"803","NP_415394.4"
"804","NP_415395.2"
"805","NP_415396.1"
"806","NP_415397.1"
"807","NP_415398.1"
"808","NP_415399.4"
"809","NP_415400.1"
"810","NP_415401.1"
"811","NP_415402.1"
"812","NP_415403.1"
