"","x"
"959","WP_005788185.1"
"960","WP_005788187.1"
"961","WP_005788190.1"
"962","WP_005788195.1"
"963","WP_005788196.1"
"964","WP_005788198.1"
"965","WP_005788200.1"
"966","WP_005788204.1"
"967","WP_005788206.1"
"968","WP_005788218.1"
"969","WP_005788227.1"
"970","WP_005788247.1"
"971","WP_005788251.1"
"972","WP_005788255.1"
"973","WP_005788262.1"
"974","WP_005788266.1"
"975","WP_005788268.1"
"976","WP_005788278.1"
"977","WP_005788280.1"
"978","WP_005788287.1"
"979","WP_005788291.1"
"980","WP_005788296.1"
"981","WP_005788300.1"
"982","WP_005788303.1"
"983","WP_005788304.1"
"984","WP_005788306.1"
"985","WP_005788315.1"
"986","WP_005788321.1"
"987","WP_005788325.1"
"988","WP_005788329.1"
"989","WP_005788333.1"
"990","WP_005788335.1"
"991","WP_005788343.1"
"992","WP_005788354.1"
"993","WP_005788365.1"
"994","WP_005788367.1"
"995","WP_005788368.1"
"996","WP_005788374.1"
"997","WP_005788377.1"
"998","WP_005788385.1"
"999","WP_005788387.1"
"1000","WP_005788404.1"
"1001","WP_005788406.1"
"1002","WP_005788413.1"
"1003","WP_005788414.1"
"1004","WP_005788422.1"
"1005","WP_005788431.1"
"1006","WP_005788433.1"
"1007","WP_005788434.1"
"1008","WP_005788438.1"
"1009","WP_005788533.1"
"1010","WP_005788535.1"
"1011","WP_005788537.1"
"1012","WP_005788539.1"
"1013","WP_005788549.1"
"1014","WP_005788554.1"
"1015","WP_005788568.1"
"1016","WP_005788573.1"
"1017","WP_005788575.1"
"1018","WP_005788578.1"
"1019","WP_005788582.1"
"1020","WP_005788591.1"
"1021","WP_005788593.1"
"1022","WP_005788597.1"
"1023","WP_005788598.1"
"1024","WP_005788605.1"
"1025","WP_005788614.1"
"1026","WP_005788616.1"
"1027","WP_005788621.1"
"1028","WP_005788653.1"
"1029","WP_005788659.1"
"1030","WP_005788660.1"
"1031","WP_005788667.1"
"1032","WP_005788673.1"
"1033","WP_005788684.1"
"1034","WP_005788692.1"
"1035","WP_005788693.1"
"1036","WP_005788695.1"
"1037","WP_005788697.1"
"1038","WP_005788700.1"
"1039","WP_005788701.1"
"1040","WP_005788717.1"
"1041","WP_005788720.1"
"1042","WP_005788722.1"
"1043","WP_005788730.1"
"1044","WP_005788731.1"
"1045","WP_005788735.1"
"1046","WP_005788741.1"
"1047","WP_005788745.1"
"1048","WP_005788747.1"
"1049","WP_005788748.1"
"1050","WP_005788758.1"
"1051","WP_005788767.1"
"1052","WP_005788771.1"
"1053","WP_005788775.1"
"1054","WP_005788781.1"
"1055","WP_005788789.1"
"1056","WP_005788797.1"
"1057","WP_005788800.1"
"1058","WP_005788808.1"
"1059","WP_005788812.1"
"1060","WP_005788816.1"
"1061","WP_005788818.1"
"1062","WP_005788819.1"
"1063","WP_005788828.1"
