From	To
Q8DR17	spr:spr0379
Q8DQV4	spr:spr0479
Q8DNV7	spr:spr1513
Q8DNJ2	spr:spr1687
Q8DQM2	spr:spr0603
Q8DNU0	spr:spr1542
P66321	spr:spr2009
Q8DQD2	spr:spr0730
Q8DRH4	spr:spr0129
Q8DMW5	spr:spr2041
Q8DNC2	spr:spr1814
Q8CZ54	spr:spr0435
Q8CWM9	spr:spr2013
Q8DR20	spr:spr0374
Q8CYL5	spr:spr1303
P59676	spr:spr0304
Q8DPR1	spr:spr1047
P66582	spr:spr0206
Q8DNF6	spr:spr1767
Q8DRD9	spr:spr0180
Q8DQG8	spr:spr0673
Q8DNY4	spr:spr1462
Q8DQD7	spr:spr0725
Q8DR22	spr:spr0372
Q8DN55	spr:spr1906
Q8DQA2	spr:spr0773
Q8DNX7	spr:spr1473
Q8DP75	spr:spr1316
Q8DQW7	spr:spr0459
Q8CYA9	spr:spr1748
Q8DR25	spr:spr0369
Q8DP49	spr:spr1354
Q8DRP8	spr:spr0011
Q8CYJ2	spr:spr1388
Q8DNC1	spr:spr1815
Q8DRM2	spr:spr0050
Q8DNT1	spr:spr1562
Q8DRK5	spr:spr0070
Q8DN21	spr:spr1968
Q8DRB1	spr:spr0242
Q8DRA2	spr:spr0255
Q8DQS2	spr:spr0526
Q8DRK9	spr:spr0064
Q8DQZ7	spr:spr0414
Q8DND0	spr:spr1803
Q8DNF0	spr:spr1777
Q8DN70	spr:spr1887
Q8DQT6	spr:spr0509
Q8CZA9	spr:spr0112
Q8DN18	spr:spr1971
Q8CY69	spr:spr1939
Q8CY98	spr:spr1769
Q8DRA4	spr:spr0253
Q8DP68	spr:spr1325
Q8CWN9	spr:spr1723
Q8CZ07	spr:spr0611
Q8DQA6	spr:spr0768
Q8DQ97	spr:spr0778
Q8DPQ5	spr:spr1053
Q8DNR3	spr:spr1585
Q8DR33	spr:spr0357
Q8DQC1	spr:spr0748
Q8CY88	spr:spr1850
Q8CZ98	spr:spr0141
Q8CYD6	spr:spr1630
Q8DQJ6	spr:spr0640
Q8CYK1	spr:spr1347
P59204	spr:spr1921
Q8DP01	spr:spr1439
Q8DRA9	spr:spr0244
Q8DNL7	spr:spr1649
Q8DN49	spr:spr1916
Q8DR02	spr:spr0406
Q8DRD8	spr:spr0181
Q8DMX1	spr:spr2035
Q8DP00	spr:spr1442
Q8CWP2	spr:spr1714
P0A476	spr:spr0196
Q8DNP2	spr:spr1612
P0A3R4	spr:spr1888
P0A454	spr:spr1516
Q8DN12	spr:spr1981
Q8DP80	spr:spr1306
Q8DMY5	spr:spr2018
Q8DQH2	spr:spr0668
P0A4J7	spr:spr0674
Q8DN40	spr:spr1938
Q8DRH5	spr:spr0127
P0A3Q8	spr:spr1988
Q8DN22	spr:spr1967
Q8DN42	spr:spr1936
Q8DRE7	spr:spr0167
Q8DRA0	spr:spr0258
Q8DNL9	spr:spr1647
Q7CRB1	spr:spr1362
Q8CWR9	spr:spr0764
Q8DQL4	spr:spr0619
Q8DNQ9	spr:spr1589
Q8DQN6	spr:spr0580
Q8DR11	spr:spr0393
Q8CYB9	spr:spr1728
Q8DQQ8	spr:spr0544
Q8DR13	spr:spr0387
Q8DRG5	spr:spr0139
Q7CRB5	spr:spr0464
Q8CWQ0	spr:spr1467
P0A4S2	spr:spr0530
Q8CZ69	spr:spr0311
Q8DNK4	spr:spr1671
Q8DN02	spr:spr1998
