"","x"
"593","WP_000097870.1"
"594","WP_000097916.1"
"595","WP_000097958.1"
"596","WP_000098160.1"
"597","WP_000098374.1"
"598","WP_000099358.1"
"599","WP_000099412.1"
"600","WP_000099436.1"
"601","WP_000099685.1"
"602","WP_000100191.1"
"603","WP_000100767.1"
"604","WP_000100966.1"
"605","WP_000101096.1"
"606","WP_000101937.1"
"607","WP_000102048.1"
"608","WP_000102721.1"
"609","WP_000102768.1"
"610","WP_000102818.1"
"611","WP_000102943.1"
"612","WP_000103065.1"
"613","WP_000103628.1"
"614","WP_000105326.1"
"615","WP_000105391.1"
"616","WP_000105610.1"
"617","WP_000105718.1"
"618","WP_000106445.1"
"619","WP_000106691.1"
"620","WP_000106715.1"
"621","WP_000106975.1"
"622","WP_000107065.1"
"623","WP_000107088.1"
"624","WP_000107266.1"
"625","WP_000107496.1"
"626","WP_000107699.1"
"627","WP_000107854.1"
"628","WP_000107954.1"
"629","WP_000108033.1"
"630","WP_000108365.1"
"631","WP_000108585.1"
"632","WP_000108826.1"
"633","WP_000109463.1"
"634","WP_000109738.1"
"635","WP_000110123.1"
"636","WP_000110146.1"
"637","WP_000110172.1"
"638","WP_000110454.1"
"639","WP_000110645.1"
"640","WP_000110649.1"
"641","WP_000110875.1"
"642","WP_000111468.1"
"643","WP_000111540.1"
"644","WP_000113197.1"
"645","WP_000113266.1"
"646","WP_000113718.1"
"647","WP_000113725.1"
"648","WP_000113824.1"
"649","WP_000114071.1"
"650","WP_000114353.1"
"651","WP_000114471.1"
"652","WP_000114559.1"
"653","WP_000114637.1"
"654","WP_000115398.1"
"655","WP_000115841.1"
"656","WP_000116039.1"
"657","WP_000116134.1"
"658","WP_000116421.1"
"659","WP_000116442.1"
"660","WP_000117148.1"
"661","WP_000117543.1"
"662","WP_000117593.1"
"663","WP_000117817.1"
"664","WP_000118036.1"
"665","WP_000118180.1"
"666","WP_000118514.1"
"667","WP_000118660.1"
"668","WP_000118707.1"
"669","WP_000119198.1"
"670","WP_000119289.1"
"671","WP_000119784.1"
"672","WP_000119795.1"
"673","WP_000119870.1"
"674","WP_000120225.1"
"675","WP_000120693.1"
"676","WP_000120759.1"
"677","WP_000121131.1"
"678","WP_000121137.1"
"679","WP_000121729.1"
"680","WP_000121760.1"
"681","WP_000121784.1"
"682","WP_000121848.1"
"683","WP_000121938.1"
"684","WP_000122142.1"
"685","WP_000122443.1"
"686","WP_000122983.1"
"687","WP_000123063.1"
"688","WP_000123587.1"
"689","WP_000123655.1"
"690","WP_000123995.1"
"691","WP_000124015.1"
"692","WP_000124858.1"
"693","WP_000125203.1"
"694","WP_000125346.1"
"695","WP_000125378.1"
"696","WP_000125649.1"
"697","WP_000125747.1"
"698","WP_000126040.1"
"699","WP_000126114.1"
"700","WP_000126166.1"
"701","WP_000126755.1"
"702","WP_000126807.1"
"703","WP_000126912.1"
"704","WP_000126961.1"
"705","WP_000127528.1"
"706","WP_000127662.1"
"707","WP_000127837.1"
"708","WP_000128078.1"
"709","WP_000128669.1"
"710","WP_000128703.1"
"711","WP_000128717.1"
"712","WP_000128749.1"
"713","WP_000128772.1"
"714","WP_000129001.1"
"715","WP_000129258.1"
"716","WP_000129799.1"
"717","WP_000129850.1"
"718","WP_000129940.1"
"719","WP_000129968.1"
"720","WP_000130085.1"
"721","WP_000130110.1"
"722","WP_000130326.1"
"723","WP_000130502.1"
"724","WP_000130574.1"
"725","WP_000130658.1"
"726","WP_000130807.1"
"727","WP_000130929.1"
"728","WP_000131198.1"
"729","WP_000131442.1"
"730","WP_000132013.1"
"731","WP_000132046.1"
"732","WP_000132115.1"
"733","WP_000132180.1"
"734","WP_000132221.1"
"735","WP_000132359.1"
"736","WP_000132435.1"
"737","WP_000132725.1"
"738","WP_000133515.1"
"739","WP_000134203.1"
"740","WP_000134295.1"
"741","WP_000134724.1"
"742","WP_000135049.1"
"743","WP_000135204.1"
"744","WP_000135428.1"
"745","WP_000135734.1"
"746","WP_000135840.1"
"747","WP_000136002.1"
"748","WP_000136119.1"
"749","WP_000137809.1"
"750","WP_000137809.1"
"751","WP_000137900.1"
"752","WP_000138000.1"
"753","WP_000138013.1"
"754","WP_000138830.1"
"755","WP_000139295.1"
"756","WP_000139385.1"
"757","WP_000139632.1"
"758","WP_000140200.1"
"759","WP_000140222.1"
"760","WP_000140309.1"
"761","WP_000140376.1"
"762","WP_000140408.1"
"763","WP_000140523.1"
"764","WP_000141645.1"
"765","WP_000143214.1"
"766","WP_000143321.1"
"767","WP_000143915.1"
"768","WP_000143937.1"
"769","WP_000144736.1"
"770","WP_000144889.1"
"771","WP_000145860.1"
"772","WP_000146247.1"
"773","WP_000146428.1"
"774","WP_000146930.1"
"775","WP_000146962.1"
"776","WP_000147160.1"
"777","WP_000148658.1"
"778","WP_000149046.1"
"779","WP_000149374.1"
"780","WP_000149843.1"
"781","WP_000149921.1"
"782","WP_000151613.1"
"783","WP_000152326.1"
"784","WP_000152473.1"
"785","WP_000152982.1"
"786","WP_000153154.1"
"787","WP_000153210.1"
"788","WP_000153602.1"
"789","WP_000153880.1"
"790","WP_000154076.1"
"791","WP_000154085.1"
"792","WP_000154593.1"
"793","WP_000155308.1"
"794","WP_000155519.1"
"795","WP_000155680.1"
"796","WP_000155773.1"
"797","WP_000155957.1"
"798","WP_000156085.1"
"799","WP_000156648.1"
"800","WP_000156920.1"
"801","WP_000157128.1"
"802","WP_000157727.1"
"803","WP_000157981.1"
"804","WP_000160012.1"
"805","WP_000160699.1"
"806","WP_000160888.1"
"807","WP_000161254.1"
"808","WP_000161505.1"
"809","WP_000161610.1"
"810","WP_000163427.1"
"811","WP_000163491.1"
"812","WP_000163574.1"
"813","WP_000163854.1"
"814","WP_000164043.1"
"815","WP_000164153.1"
"816","WP_000165358.1"
"817","WP_000165399.1"
"818","WP_000165565.1"
"819","WP_000165574.1"
"820","WP_000165735.1"
"821","WP_000165799.1"
"822","WP_000165905.1"
"823","WP_000166013.1"
