"","x"
"664","880683"
"665","880694"
"666","880820"
"667","880755"
"668","879213"
"669","878410"
"670","878456"
"671","880651"
"672","880707"
"673","879201"
"674","880812"
"675","879708"
"676","880818"
"677","880821"
"678","880816"
"679","880813"
"680","880808"
"681","880805"
"682","880790"
"683","880810"
"684","880803"
"685","880799"
"686","880708"
"687","880774"
"688","880789"
"689","882165"
"690","880782"
"691","878404"
"692","880718"
"693","877592"
"694","880765"
"695","880787"
"696","880784"
"697","878398"
"698","880754"
"699","878545"
"700","878374"
"701","880684"
"702","877600"
"703","880712"
"704","878796"
"705","878381"
"706","882261"
"707","882235"
"708","882257"
"709","879902"
"710","882248"
"711","880688"
"712","882252"
"713","877782"
"714","880780"
"715","880678"
"716","880778"
"717","880777"
"718","877789"
"719","882269"
"720","880742"
"721","882014"
"722","877701"
"723","877678"
"724","879770"
"725","880615"
"726","880710"
"727","877923"
"728","878402"
"729","878261"
"730","880649"
"731","880709"
"732","878029"
"733","882069"
"734","877736"
"735","878042"
"736","882135"
"737","878206"
"738","878156"
"739","879393"
"740","882095"
"741","879353"
"742","881872"
"743","880746"
"744","881989"
"745","877594"
"746","882147"
"747","882059"
"748","877615"
"749","880811"
"750","879467"
"751","878414"
"752","880656"
"753","882067"
"754","882125"
"755","879357"
"756","882064"
"757","877954"
"758","879207"
"759","881998"
"760","882104"
"761","879500"
"762","882139"
"763","879487"
"764","878213"
"765","878131"
"766","878567"
"767","879217"
"768","879270"
"769","877691"
"770","879252"
"771","877837"
"772","880836"
"773","882115"
"774","878503"
"775","877927"
"776","880845"
"777","882036"
"778","880741"
"779","878491"
"780","882152"
"781","879370"
"782","882045"
"783","882086"
"784","881990"
"785","878041"
"786","882027"
"787","880674"
"788","882026"
"789","877945"
"790","881992"
"791","878028"
"792","878388"
"793","879203"
"794","880826"
"795","880748"
"796","878125"
"797","879455"
"798","882992"
"799","877713"
"800","879342"
"801","877623"
"802","882076"
"803","879246"
"804","882091"
"805","882049"
"806","879349"
"807","879524"
"808","880912"
"809","879378"
"810","879301"
"811","882118"
"812","880918"
"813","878355"
"814","877900"
"815","877875"
"816","880620"
"817","882006"
"818","882089"
"819","879345"
"820","878104"
"821","879283"
"822","878384"
"823","881972"
"824","878406"
"825","882122"
"826","882123"
"827","877790"
"828","880885"
"829","879443"
"830","882078"
"831","881988"
"832","882002"
"833","882105"
"834","882099"
"835","879296"
"836","880698"
"837","880298"
"838","882143"
"839","877588"
"840","882024"
"841","882012"
"842","882054"
"843","877771"
"844","881941"
"845","878044"
"846","882112"
"847","879247"
"848","880702"
"849","877907"
"850","882146"
"851","882151"
"852","882259"
"853","882204"
"854","882218"
"855","882030"
"856","882225"
"857","882250"
"858","882238"
"859","878561"
"860","877694"
"861","880839"
"862","880827"
"863","879709"
"864","878408"
"865","878390"
"866","880758"
"867","879478"
"868","879690"
"869","877582"
"870","879721"
"871","879214"
"872","877685"
"873","880849"
"874","878033"
"875","878364"
"876","878538"
"877","879689"
"878","879732"
"879","879210"
"880","882205"
"881","880652"
"882","877572"
"883","882247"
"884","879434"
"885","879273"
"886","878207"
"887","879437"
"888","883082"
