From,To
A0A0C5F2K6,hiw:NTHI477_00655
A0A0C5F2K6,hix:NTHI723_00561
A0A0C5F6A7,hih:NF38_08755
A0A0C5F6A7,hiw:NTHI477_00662
A0A0C5F6A7,hix:NTHI723_00568
A0A2V0SER5,hiw:NTHI477_00665
A0A2S9S210,hiw:NTHI477_00666
A0A7R7ZHS3,hih:NF38_08895
A0A112VTD6,hih:NF38_08980
A0A112VTD6,hiw:NTHI477_00710
A0A112VTD6,hix:NTHI723_00615
A0A0D6FGP6,hih:NF38_00080
A0A0D6FGP6,hiw:NTHI477_00731
A0A158SVG7,hih:NF38_00160
A0A158SVG7,hiw:NTHI477_00747
A0A158SVG7,hix:NTHI723_00652
A0A0D0HS47,hic:NTHIC486_00016
A0A0D0HS47,hih:NF38_00175
A0A0D0HS47,hiw:NTHI477_00750
A0A0D0HS47,hix:NTHI723_00655
A0A0D0H0F7,hic:NTHIC486_00017
A0A0D0H0F7,hih:NF38_00180
A0A0D0H0F7,hiw:NTHI477_00751
A0A0D0H0F7,hix:NTHI723_00656
A0A0D0IHM9,hic:NTHIC486_00025
A0A0D0IHM9,hih:NF38_00220
A0A0D0IHM9,hiw:NTHI477_00759
A0A0D0IHM9,hix:NTHI723_00664
A0A0D0ILH5,hih:NF38_00395
A0A0D0ILH5,hiw:NTHI477_00795
A0A0C5FKU5,hih:NF38_00405
A0A0C5FKU5,hiw:NTHI477_00797
A0A0C5FKU5,hix:NTHI723_00702
A0A2S9S476,hiw:NTHI477_00806
A0A2S9RI74,hiw:NTHI477_00808
A0A0C5EZI4,hiw:NTHI477_00811
A0A854D0K4,hiw:NTHI477_00841
A0A0K9KDE8,hiw:NTHI477_00842
A0A1Q5Y4K1,hih:NF38_00695
A0A1Q5Y4K1,hiw:NTHI477_00855
A0A1Q5Y4K1,hix:NTHI723_00759
A0A158SV02,hih:NF38_00710
A0A158SV02,hiw:NTHI477_00858
A0A158SV02,hix:NTHI723_00762
A0A0D0H1B7,hic:NTHIC486_00130
A0A0D0H1B7,hih:NF38_00720
A0A0D0H1B7,hiw:NTHI477_00860
A0A0D0H1B7,hix:NTHI723_00764
A0A0D0IMR3,hic:NTHIC486_00138
A0A0D0IMR3,hih:NF38_00760
A0A0D0IMR3,hiw:NTHI477_00868
A0A0D0IMR3,hix:NTHI723_00772
A0A0Y7J569,hih:NF38_00780
A0A0Y7J569,hiw:NTHI477_00872
A0A0D0HT60,hic:NTHIC486_00146
A0A0D0HT60,hih:NF38_00800
A0A0D0HT60,hiw:NTHI477_00876
A0A0D0HT60,hix:NTHI723_00780
A0A0D0H1F2,hih:NF38_00895
A0A0D0H1F2,hiw:NTHI477_00895
A0A0D0H1F2,hix:NTHI723_00799
A0A0D0HT94,hic:NTHIC486_00171
A0A0D0HT94,hih:NF38_00925
A0A0D0HT94,hiw:NTHI477_00902
A0A0D0HT94,hix:NTHI723_00806
A0A1Q5Y4M4,hih:NF38_00930
A0A1Q5Y4M4,hiw:NTHI477_00903
A0A1Q5Y4M4,hix:NTHI723_00807
A0A0D0IMV4,hic:NTHIC486_00173
A0A0D0IMV4,hih:NF38_00935
A0A0D0IMV4,hiw:NTHI477_00904
A0A0D0IMV4,hix:NTHI723_00808
A0A0M1H5A8,hic:NTHIC486_00175
A0A0M1H5A8,hih:NF38_00945
A0A0M1H5A8,hiw:NTHI477_00906
A0A0M1H5A8,hix:NTHI723_00810
A0A0D0HTC8,hic:NTHIC486_00191
A0A0D0HTC8,hih:NF38_01025
A0A0D0HTC8,hiw:NTHI477_00922
A0A0D0HTC8,hix:NTHI723_00826
A0A0C5F3N2,hih:NF38_01075
A0A0C5F3N2,hiw:NTHI477_00932
A0A0C5F3N2,hix:NTHI723_00836
A0A0D0H1J9,hih:NF38_01100
A0A0D0H1J9,hiw:NTHI477_00937
A0A0D0H1J9,hix:NTHI723_00841
A0A0K9LYX0,hiw:NTHI477_00951
A0A0C5ESB7,hic:NTHIC486_00234
A0A0C5ESB7,hih:NF38_01205
A0A0C5ESB7,hiw:NTHI477_00959
A0A0C5ESB7,hix:NTHI723_00915
A0A0Y7J032,hic:NTHIC486_00239
A0A0Y7J032,hih:NF38_01225
A0A0Y7J032,hiw:NTHI477_00963
A0A0Y7J032,hix:NTHI723_00919
A0A2R3G1M3,hih:NF38_01310
A0A2R3G1M3,hiw:NTHI477_00981
A0A2R3G1M3,hix:NTHI723_00937
A0A1Q5Y4W8,hic:NTHIC486_00260
A0A1Q5Y4W8,hih:NF38_01320
A0A1Q5Y4W8,hiw:NTHI477_00983
A0A1Q5Y4W8,hix:NTHI723_00939
A0A2R3G2U6,hih:NF38_01355
A0A2R3G2U6,hiw:NTHI477_00990
A0A2R3G2U6,hix:NTHI723_00946
A0A0D0H190,hic:NTHIC486_00792
A0A0D0H190,hih:NF38_01410
A0A0D0H190,hiw:NTHI477_01001
A0A0D0H190,hix:NTHI723_00957
A0A0D0IME0,hic:NTHIC486_00272
