From,To
Q4WJG1,afm:AFUA_1G06100
Q4WJG0,afm:AFUA_1G06110
Q4WJF9,afm:AFUA_1G06120
Q4WJF8,afm:AFUA_1G06130
Q4WJF7,afm:AFUA_1G06140
Q4WJF6,afm:AFUA_1G06150
Q4WJF5,afm:AFUA_1G06160
Q4WJF4,afm:AFUA_1G06170
Q4WJF3,afm:AFUA_1G06180
Q4WJF2,afm:AFUA_1G06190
Q4WJF1,afm:AFUA_1G06200
Q4WJF0,afm:AFUA_1G06210
Q4WJE9,afm:AFUA_1G06220
Q4WJE8,afm:AFUA_1G06230
Q4WJE7,afm:AFUA_1G06240
Q4WJE6,afm:AFUA_1G06250
Q4WJE5,afm:AFUA_1G06260
Q4WJE4,afm:AFUA_1G06270
Q4WJE3,afm:AFUA_1G06280
Q4WJE2,afm:AFUA_1G06290
Q4WJE1,afm:AFUA_1G06300
Q4WJE0,afm:AFUA_1G06310
Q4WJD9,afm:AFUA_1G06320
Q4WJD8,afm:AFUA_1G06330
Q4WJD7,afm:AFUA_1G06340
Q4WJD6,afm:AFUA_1G06350
Q4WJD5,afm:AFUA_1G06360
Q4WJD4,afm:AFUA_1G06370
Q4WJD3,afm:AFUA_1G06380
Q4WJD2,afm:AFUA_1G06390
Q4WJD1,afm:AFUA_1G06400
Q4WJD0,afm:AFUA_1G06410
Q4WJC9,afm:AFUA_1G06420
Q4WJC8,afm:AFUA_1G06430
Q4WJC7,afm:AFUA_1G06440
Q4WJC6,afm:AFUA_1G06450
Q4WJC5,afm:AFUA_1G06460
Q4WJC4,afm:AFUA_1G06470
Q4WJC3,afm:AFUA_1G06480
Q4WJC2,afm:AFUA_1G06490
Q4WJC1,afm:AFUA_1G06500
Q4WJC0,afm:AFUA_1G06510
Q4WJB9,afm:AFUA_1G06520
Q4WJB8,afm:AFUA_1G06530
Q4WJB7,afm:AFUA_1G06540
Q4WJB6,afm:AFUA_1G06550
Q4WJB5,afm:AFUA_1G06560
Q4WJB4,afm:AFUA_1G06570
Q4WJB3,afm:AFUA_1G06580
Q4WJB2,afm:AFUA_1G06590
Q4WJB1,afm:AFUA_1G06600
Q4WJB0,afm:AFUA_1G06610
Q4WJA9,afm:AFUA_1G06620
Q4WJA8,afm:AFUA_1G06630
Q4WJA7,afm:AFUA_1G06640
Q4WJA6,afm:AFUA_1G06650
Q4WJA5,afm:AFUA_1G06660
Q4WJA4,afm:AFUA_1G06670
Q4WJA3,afm:AFUA_1G06680
Q4WJA2,afm:AFUA_1G06690
Q4WJA1,afm:AFUA_1G06700
Q4WJA0,afm:AFUA_1G06710
Q4WJ99,afm:AFUA_1G06720
Q4WJ98,afm:AFUA_1G06730
Q4WJ97,afm:AFUA_1G06740
Q4WJ94,afm:AFUA_1G06770
Q4WJ93,afm:AFUA_1G06780
Q4WJ92,afm:AFUA_1G06790
Q4WJ91,afm:AFUA_1G06800
Q4WJ90,afm:AFUA_1G06810
Q4WJ89,afm:AFUA_1G06820
Q9HGV0,afm:AFUA_1G06830
Q4WJ87,afm:AFUA_1G06840
Q4WJ86,afm:AFUA_1G06850
Q4WJ85,afm:AFUA_1G06860
Q4WJ84,afm:AFUA_1G06870
Q4WJ83,afm:AFUA_1G06880
Q4WJ82,afm:AFUA_1G06890
Q4WJ81,afm:AFUA_1G06900
Q4WJ80,afm:AFUA_1G06910
Q4WJ79,afm:AFUA_1G06920
Q4WJ78,afm:AFUA_1G06930
Q4WJ77,afm:AFUA_1G06940
Q4WJ76,afm:AFUA_1G06950
Q4WJ75,afm:AFUA_1G06960
Q4WJ74,afm:AFUA_1G06970
Q4WJ73,afm:AFUA_1G06980
Q4WJ72,afm:AFUA_1G07000
Q4WJ71,afm:AFUA_1G07010
Q4WJ70,afm:AFUA_1G07020
